City,Date,Temperature,Temp_Min,Temp_Max,Pressure,Sea_Level,Humidity,Wind Speed,Country,Lon,Lat,Description
Jakarta,2023-12-16 12:00:00,302.53,302.53,302.53,1008,1008,67,2.23,ID,106.8451,-6.2146,2
Lusaka,2023-12-16 15:00:00,297.62,297.62,297.62,1008,1008,65,2.25,ZM,28.2871,-15.4067,2
Alger,2023-12-15 21:00:00,285.81,285.81,285.81,1034,1034,66,8.12,DZ,3.042,36.7525,2
Singapour,2023-12-15 21:00:00,298.88,298.88,298.88,1008,1008,89,3.28,SG,103.8501,1.2897,2
Bucarest,2023-12-15 09:00:00,276.29,276.29,276.29,1021,1021,94,5.53,RO,26.1063,44.4323,2
Libreville,2023-12-10 00:00:00,298.83,298.83,298.83,1011,1011,85,2.64,GA,9.4537,0.3925,2
Port-Vila,2023-12-09 09:00:00,298.13,298.13,298.13,1011,1011,71,8.85,VU,168.3219,-17.7338,2
Hanoï,2023-12-16 09:00:00,288.59,288.59,288.59,1017,1017,74,7.86,VN,105.8412,21.0245,2
Tripoli,2023-12-15 09:00:00,289.74,289.74,289.74,1020,1020,60,7.91,LY,13.1875,32.8752,2
Skopje,2023-12-15 15:00:00,278.14,278.14,278.14,1023,1023,87,2.52,MK,21.4333,42.0,2
Quito,2023-12-16 15:00:00,286.14,286.14,286.14,1017,1017,84,1.19,EC,-78.5249,-0.2299,2
Quito,2023-12-16 18:00:00,285.74,285.74,285.74,1015,1015,87,1.13,EC,-78.5249,-0.2299,2
Panamá,2023-12-16 06:00:00,296.37,296.37,296.37,1010,1010,97,1.07,PA,-80.0,9.0,2
La Havane,2023-12-15 09:00:00,297.37,297.37,297.37,1014,1014,78,9.76,CU,-82.383,23.133,2
Kigali,2023-12-16 06:00:00,291.45,291.45,291.45,1015,1015,91,0.06,RW,30.0588,-1.95,2
Jakarta,2023-12-15 18:00:00,301.91,301.91,301.91,1008,1008,69,1.14,ID,106.8451,-6.2146,2
Bogotá,2023-12-15 06:00:00,285.83,285.83,285.83,1013,1013,96,0.52,CO,-74.0817,4.6097,2
Georgetown,2023-12-16 06:00:00,301.07,301.07,301.07,1009,1009,76,0.94,MY,100.3354,5.4112,2
Bogotá,2023-12-15 09:00:00,285.63,285.63,285.63,1013,1013,96,0.07,CO,-74.0817,4.6097,2
Monrovia,2023-12-16 15:00:00,302.03,302.03,302.03,1008,1008,69,3.68,LR,-10.7969,6.3005,2
Panamá,2023-12-16 15:00:00,300.57,300.57,300.57,1012,1012,80,3.12,PA,-80.0,9.0,2
Singapour,2023-12-15 06:00:00,301.19,301.19,301.19,1008,1008,75,0.33,SG,103.8501,1.2897,2
Maseru,2023-12-10 18:00:00,286.63,286.63,286.63,1015,1015,91,4.2,LS,27.4833,-29.3167,2
Monrovia,2023-12-16 15:00:00,302.03,302.03,302.03,1008,1008,69,3.68,LR,-10.7969,6.3005,2
Kinshasa,2023-12-15 21:00:00,296.97,296.97,296.97,1011,1011,88,0.87,CD,15.3215,-4.3246,2
Kinshasa,2023-12-16 12:00:00,305.65,305.65,305.65,1007,1007,56,0.79,CD,15.3215,-4.3246,2
Tripoli,2023-12-16 15:00:00,288.61,288.61,288.61,1021,1021,70,4.77,LY,13.1875,32.8752,2
Jakarta,2023-12-16 03:00:00,304.38,304.38,304.38,1010,1010,60,2.16,ID,106.8451,-6.2146,2
Colombo,2023-12-15 09:00:00,301.2,301.2,301.2,1008,1008,77,4.27,LK,79.8478,6.9319,2
Skopje,2023-12-15 06:00:00,278.48,278.48,278.48,1019,1019,92,2.67,MK,21.4333,42.0,2
Athènes,2023-12-16 06:00:00,283.81,283.81,283.81,1021,1021,83,5.81,GR,23.7162,37.9795,2
Paramaribo,2023-12-13 12:00:00,300.38,300.38,300.38,1011,1011,78,3.63,SR,-55.1667,5.8667,2
Jakarta,2023-12-16 06:00:00,304.18,304.18,304.18,1008,1008,61,3.82,ID,106.8451,-6.2146,2
Jakarta,2023-12-15 12:00:00,302.95,302.95,302.95,1008,1008,63,1.91,ID,106.8451,-6.2146,2
Port-d'Espagne,2023-12-16 18:00:00,301.73,301.73,301.73,1010,1010,73,4.96,TT,-61.5166,10.6662,2
Jakarta,2023-12-15 18:00:00,301.91,301.91,301.91,1008,1008,69,1.14,ID,106.8451,-6.2146,2
Athènes,2023-12-15 18:00:00,286.98,286.98,286.98,1015,1015,85,4.14,GR,23.7162,37.9795,2
Dili,2023-12-15 18:00:00,301.01,301.01,301.01,1007,1007,80,3.35,TL,125.5736,-8.5586,2
Port-Louis,2023-12-15 15:00:00,300.12,300.12,300.12,1015,1015,76,5.34,MU,57.4989,-20.1619,2
La Havane,2023-12-16 09:00:00,295.29,295.29,295.29,1011,1011,89,5.1,CU,-82.383,23.133,2
La Havane,2023-12-15 21:00:00,298.46,298.46,298.46,1012,1012,75,8.07,CU,-82.383,23.133,2
Castries,2023-12-16 03:00:00,298.26,298.26,298.26,1013,1013,83,7.36,LC,-61.0061,13.9957,2
Lusaka,2023-12-16 06:00:00,295.08,295.08,295.08,1014,1014,79,3.4,ZM,28.2871,-15.4067,2
Kigali,2023-12-15 21:00:00,290.11,290.11,290.11,1014,1014,93,0.96,RW,30.0588,-1.95,2
Quito,2023-12-15 15:00:00,287.88,287.88,287.88,1014,1014,77,1.06,EC,-78.5249,-0.2299,2
Buenos Aires,2023-12-15 06:00:00,295.33,295.33,295.33,1003,1003,95,4.78,AR,-58.3772,-34.6132,2
Monrovia,2023-12-15 06:00:00,298.32,298.32,298.32,1010,1010,85,1.78,LR,-10.7969,6.3005,2
Kuala Lumpur,2023-12-16 09:00:00,301.65,301.65,301.65,1007,1007,81,0.86,MY,101.6865,3.1431,2
Port-d'Espagne,2023-12-15 15:00:00,302.29,302.29,302.29,1011,1011,67,2.7,TT,-61.5166,10.6662,2
La Havane,2023-12-16 12:00:00,295.8,295.8,295.8,1012,1012,92,5.99,CU,-82.383,23.133,2
Séoul,2023-12-15 03:00:00,278.68,278.68,278.68,1014,1014,77,2.96,KR,126.9778,37.5683,2
Kinshasa,2023-12-15 18:00:00,298.69,298.69,298.69,1009,1009,81,0.49,CD,15.3215,-4.3246,2
Lusaka,2023-12-16 06:00:00,295.08,295.08,295.08,1014,1014,79,3.4,ZM,28.2871,-15.4067,2
Jakarta,2023-12-15 18:00:00,301.91,301.91,301.91,1008,1008,69,1.14,ID,106.8451,-6.2146,2
Jakarta,2023-12-15 03:00:00,303.69,303.69,303.69,1011,1011,63,1.8,ID,106.8451,-6.2146,2
Panamá,2023-12-15 15:00:00,301.26,301.26,301.26,1010,1010,77,3.2,PA,-80.0,9.0,2
La Havane,2023-12-15 06:00:00,296.92,296.92,296.92,1015,1015,80,9.54,CU,-82.383,23.133,2
Kingstown,2023-12-16 09:00:00,298.87,298.87,298.87,1011,1011,83,6.71,VC,-61.2248,13.1587,2
Quito,2023-12-16 12:00:00,284.05,284.05,284.05,1016,1016,95,0.61,EC,-78.5249,-0.2299,2
Panamá,2023-12-15 15:00:00,301.26,301.26,301.26,1010,1010,77,3.2,PA,-80.0,9.0,2
Maputo,2023-12-15 06:00:00,297.52,297.52,297.52,1014,1014,81,5.47,MZ,32.5892,-25.9653,2
Hanoï,2023-12-16 03:00:00,297.82,297.82,297.82,1016,1016,82,3.73,VN,105.8412,21.0245,2
Tripoli,2023-12-16 06:00:00,288.12,288.12,288.12,1020,1020,70,5.21,LY,13.1875,32.8752,2
Nairobi,2023-12-15 09:00:00,296.29,296.29,296.29,1013,1013,62,5.1,KE,36.8167,-1.2833,2
Alger,2023-12-15 21:00:00,285.81,285.81,285.81,1034,1034,66,8.12,DZ,3.042,36.7525,2
Singapour,2023-12-15 21:00:00,298.88,298.88,298.88,1008,1008,89,3.28,SG,103.8501,1.2897,2
Hanoï,2023-12-15 21:00:00,296.61,296.61,296.61,1011,1011,93,1.87,VN,105.8412,21.0245,2
Gaborone,2023-12-15 12:00:00,297.07,297.07,297.07,1012,1012,63,3.8,BW,25.9086,-24.6545,2
Hanoï,2023-12-16 12:00:00,287.02,287.02,287.02,1021,1021,73,7.32,VN,105.8412,21.0245,2
Kiev,2023-12-14 09:00:00,275.86,275.86,275.86,1005,1005,99,2.5,UA,30.5167,50.4333,2
Panamá,2023-12-15 18:00:00,302.2,302.2,302.2,1008,1008,72,3.92,PA,-80.0,9.0,2
Jakarta,2023-12-15 18:00:00,301.91,301.91,301.91,1008,1008,69,1.14,ID,106.8451,-6.2146,2
Alger,2023-12-15 15:00:00,287.1,287.1,287.1,1031,1031,55,6.39,DZ,3.042,36.7525,2
La Havane,2023-12-15 15:00:00,298.53,298.53,298.53,1016,1016,70,8.76,CU,-82.383,23.133,2
Jakarta,2023-12-16 12:00:00,302.53,302.53,302.53,1008,1008,67,2.23,ID,106.8451,-6.2146,2
La Havane,2023-12-15 18:00:00,299.38,299.38,299.38,1014,1014,68,8.14,CU,-82.383,23.133,2
Tripoli,2023-12-15 09:00:00,289.74,289.74,289.74,1020,1020,60,7.91,LY,13.1875,32.8752,2
Port Moresby,2023-12-15 12:00:00,298.8,298.8,298.8,1008,1008,86,2.02,PG,147.1797,-9.4431,2
Alger,2023-12-16 12:00:00,286.22,286.22,286.22,1035,1035,62,6.08,DZ,3.042,36.7525,2
Libreville,2023-12-14 09:00:00,301.63,301.63,301.63,1012,1012,72,2.43,GA,9.4537,0.3925,2
La Havane,2023-12-15 09:00:00,297.37,297.37,297.37,1014,1014,78,9.76,CU,-82.383,23.133,2
Pretoria,2023-12-16 09:00:00,294.38,294.38,294.38,1015,1015,73,3.37,ZA,28.1878,-25.7449,2
Singapour,2023-12-15 12:00:00,299.59,299.59,299.59,1009,1009,84,2.88,SG,103.8501,1.2897,2
Kingston,2023-12-15 21:00:00,300.94,300.94,300.94,1010,1010,71,0.48,JM,-76.7936,17.997,2
Athènes,2023-12-16 06:00:00,283.81,283.81,283.81,1021,1021,83,5.81,GR,23.7162,37.9795,2
Mbabane,2023-12-15 06:00:00,290.29,290.29,290.29,1017,1017,96,1.49,SZ,31.1333,-26.3167,2
Singapour,2023-12-16 00:00:00,299.1,299.1,299.1,1010,1010,88,3.98,SG,103.8501,1.2897,2
Singapour,2023-12-15 12:00:00,299.59,299.59,299.59,1009,1009,84,2.88,SG,103.8501,1.2897,2
Mogadiscio,2023-12-16 18:00:00,300.93,300.93,300.93,1011,1011,78,8.73,SO,45.3438,2.0371,2
Nairobi,2023-12-16 00:00:00,289.16,289.16,289.16,1014,1014,97,3.36,KE,36.8167,-1.2833,2
Buenos Aires,2023-12-16 09:00:00,295.85,295.85,295.85,1009,1009,90,2.8,AR,-58.3772,-34.6132,2
Caracas,2023-12-15 21:00:00,296.05,296.05,296.05,1009,1009,82,1.13,VE,-66.8792,10.488,2
Apia,2023-12-16 03:00:00,299.47,299.47,299.47,1006,1006,87,9.15,WS,-171.7667,-13.8333,2
Pyongyang,2023-12-14 18:00:00,274.24,274.24,274.24,1018,1018,89,6.5,KP,125.7543,39.0339,2
Panamá,2023-12-16 18:00:00,300.61,300.61,300.61,1010,1010,82,3.56,PA,-80.0,9.0,2
Lusaka,2023-12-15 12:00:00,299.91,299.91,299.91,1010,1010,59,1.48,ZM,28.2871,-15.4067,2
Sofia,2023-12-15 06:00:00,276.36,276.36,276.36,1018,1018,98,1.18,BG,23.3242,42.6975,2
Colombo,2023-12-15 09:00:00,301.2,301.2,301.2,1008,1008,77,4.27,LK,79.8478,6.9319,2
Athènes,2023-12-16 03:00:00,283.64,283.64,283.64,1019,1019,79,5.26,GR,23.7162,37.9795,2
Kigali,2023-12-16 12:00:00,293.83,293.83,293.83,1011,1011,87,1.21,RW,30.0588,-1.95,2
Buenos Aires,2023-12-15 06:00:00,295.33,295.33,295.33,1003,1003,95,4.78,AR,-58.3772,-34.6132,2
Bandar Seri Begawan,2023-12-15 06:00:00,302.13,302.13,302.13,1008,1008,74,2.67,BN,114.9481,4.9403,2
Jakarta,2023-12-15 12:00:00,302.95,302.95,302.95,1008,1008,63,1.91,ID,106.8451,-6.2146,2
Saint-Georges,2023-12-16 12:00:00,299.29,299.29,299.29,1012,1012,86,6.05,GD,-61.7485,12.0564,2
Kinshasa,2023-12-16 12:00:00,305.65,305.65,305.65,1007,1007,56,0.79,CD,15.3215,-4.3246,2
Tripoli,2023-12-15 21:00:00,289.41,289.41,289.41,1021,1021,61,9.25,LY,13.1875,32.8752,2
Jakarta,2023-12-15 18:00:00,301.91,301.91,301.91,1008,1008,69,1.14,ID,106.8451,-6.2146,2
Singapour,2023-12-16 12:00:00,300.89,300.89,300.89,1009,1009,79,4.66,SG,103.8501,1.2897,2
Singapour,2023-12-16 09:00:00,301.89,301.89,301.89,1007,1007,73,3.4,SG,103.8501,1.2897,2
Kuala Lumpur,2023-12-16 09:00:00,301.65,301.65,301.65,1007,1007,81,0.86,MY,101.6865,3.1431,2
Hanoï,2023-12-16 03:00:00,297.82,297.82,297.82,1016,1016,82,3.73,VN,105.8412,21.0245,2
Nairobi,2023-12-15 09:00:00,296.29,296.29,296.29,1013,1013,62,5.1,KE,36.8167,-1.2833,2
Harare,2023-12-15 21:00:00,291.46,291.46,291.46,1015,1015,91,2.27,ZW,31.0539,-17.8294,2
Harare,2023-12-15 03:00:00,291.05,291.05,291.05,1014,1014,95,4.49,ZW,31.0539,-17.8294,2
Séoul,2023-12-15 03:00:00,278.68,278.68,278.68,1014,1014,77,2.96,KR,126.9778,37.5683,2
La Havane,2023-12-16 03:00:00,296.37,296.37,296.37,1014,1014,83,7.19,CU,-82.383,23.133,2
Singapour,2023-12-10 00:00:00,299.59,299.59,299.59,1009,1009,86,3.04,SG,103.8501,1.2897,2
Lusaka,2023-12-16 09:00:00,300.68,300.68,300.68,1011,1011,52,2.71,ZM,28.2871,-15.4067,2
Harare,2023-12-16 18:00:00,293.39,293.39,293.39,1012,1012,81,1.59,ZW,31.0539,-17.8294,2
Tripoli,2023-12-15 15:00:00,289.36,289.36,289.36,1019,1019,62,9.65,LY,13.1875,32.8752,2
Alger,2023-12-15 15:00:00,287.1,287.1,287.1,1031,1031,55,6.39,DZ,3.042,36.7525,2
Bogotá,2023-12-15 03:00:00,286.09,286.09,286.09,1014,1014,94,1.14,CO,-74.0817,4.6097,2
Saint-Georges,2023-12-12 09:00:00,298.92,298.92,298.92,1010,1010,85,5.47,GD,-61.7485,12.0564,2
Jakarta,2023-12-15 06:00:00,304.72,304.72,304.72,1008,1008,56,3.89,ID,106.8451,-6.2146,2
Quito,2023-12-15 21:00:00,287.29,287.29,287.29,1010,1010,88,1.47,EC,-78.5249,-0.2299,2
Harare,2023-12-15 06:00:00,293.71,293.71,293.71,1015,1015,81,2.67,ZW,31.0539,-17.8294,2
Bogotá,2023-12-15 18:00:00,289.35,289.35,289.35,1012,1012,84,0.97,CO,-74.0817,4.6097,2
Athènes,2023-12-15 21:00:00,285.55,285.55,285.55,1017,1017,83,4.34,GR,23.7162,37.9795,2
La Havane,2023-12-15 21:00:00,298.46,298.46,298.46,1012,1012,75,8.07,CU,-82.383,23.133,2
Kigali,2023-12-15 15:00:00,294.05,294.05,294.05,1010,1010,88,0.81,RW,30.0588,-1.95,2
Wellington,2023-12-15 21:00:00,288.94,288.94,288.94,1012,1012,95,10.1,NZ,174.7756,-41.2866,2
Bujumbura,2023-12-15 21:00:00,294.57,294.57,294.57,1014,1014,99,0.71,BI,29.3644,-3.3822,2
Libreville,2023-12-16 12:00:00,301.99,301.99,301.99,1009,1009,71,2.88,GA,9.4537,0.3925,2
Luanda,2023-12-15 06:00:00,298.63,298.63,298.63,1011,1011,83,2.66,AO,13.2343,-8.8368,2
Luanda,2023-12-16 06:00:00,299.22,299.22,299.22,1011,1011,81,3.67,AO,13.2343,-8.8368,2
Nairobi,2023-12-10 15:00:00,292.03,292.03,292.03,1013,1013,82,5.65,KE,36.8167,-1.2833,2
Kinshasa,2023-12-16 15:00:00,301.74,301.74,301.74,1006,1006,75,1.41,CD,15.3215,-4.3246,2
Alger,2023-12-16 03:00:00,285.23,285.23,285.23,1034,1034,65,3.65,DZ,3.042,36.7525,2
Buenos Aires,2023-12-15 09:00:00,294.44,294.44,294.44,1003,1003,92,3.97,AR,-58.3772,-34.6132,2
Kigali,2023-12-15 09:00:00,298.12,298.12,298.12,1012,1012,60,1.14,RW,30.0588,-1.95,2
Hanoï,2023-12-16 09:00:00,288.59,288.59,288.59,1017,1017,74,7.86,VN,105.8412,21.0245,2
Suva,2023-12-15 18:00:00,296.75,296.75,296.75,1009,1009,87,2.22,FJ,178.4415,-18.1416,2
Singapour,2023-12-16 03:00:00,300.92,300.92,300.92,1011,1011,78,3.77,SG,103.8501,1.2897,2
Kuala Lumpur,2023-12-16 06:00:00,302.29,302.29,302.29,1009,1009,76,1.51,MY,101.6865,3.1431,2
Honiara,2023-12-15 09:00:00,299.3,299.3,299.3,1009,1009,89,1.38,SB,159.95,-9.4333,2
Bucarest,2023-12-15 09:00:00,276.29,276.29,276.29,1021,1021,94,5.53,RO,26.1063,44.4323,2
Singapour,2023-12-16 00:00:00,299.1,299.1,299.1,1010,1010,88,3.98,SG,103.8501,1.2897,2
Vaduz,2023-12-14 03:00:00,278.03,278.03,278.03,1012,1012,99,0.54,LI,9.5215,47.1415,2
Tokyo,2023-12-15 06:00:00,289.48,289.48,289.48,1011,1011,85,7.04,JP,139.6917,35.6895,2
Colombo,2023-12-15 12:00:00,299.86,299.86,299.86,1008,1008,85,3.38,LK,79.8478,6.9319,2
La Havane,2023-12-16 15:00:00,299.16,299.16,299.16,1013,1013,77,7.82,CU,-82.383,23.133,2
Port-d'Espagne,2023-12-16 15:00:00,301.35,301.35,301.35,1012,1012,76,4.57,TT,-61.5166,10.6662,2
Bandar Seri Begawan,2023-12-15 18:00:00,298.39,298.39,298.39,1008,1008,88,1.17,BN,114.9481,4.9403,2
Bogotá,2023-12-15 21:00:00,288.87,288.87,288.87,1010,1010,85,0.77,CO,-74.0817,4.6097,2
Bucarest,2023-12-15 12:00:00,277.12,277.12,277.12,1022,1022,82,6.36,RO,26.1063,44.4323,2
Singapour,2023-12-15 21:00:00,298.88,298.88,298.88,1008,1008,89,3.28,SG,103.8501,1.2897,2
Kuala Lumpur,2023-12-16 03:00:00,302.17,302.17,302.17,1011,1011,74,0.58,MY,101.6865,3.1431,2
Tripoli,2023-12-16 03:00:00,288.28,288.28,288.28,1020,1020,68,6.3,LY,13.1875,32.8752,2
Tarawa,2023-12-15 12:00:00,300.33,300.33,300.33,1006,1006,84,5.26,KI,172.984,1.419,2
Jakarta,2023-12-15 18:00:00,301.91,301.91,301.91,1008,1008,69,1.14,ID,106.8451,-6.2146,2
Jakarta,2023-12-15 21:00:00,301.33,301.33,301.33,1008,1008,71,0.84,ID,106.8451,-6.2146,2
Honiara,2023-12-16 12:00:00,298.76,298.76,298.76,1009,1009,90,1.64,SB,159.95,-9.4333,2
Luanda,2023-12-16 06:00:00,299.22,299.22,299.22,1011,1011,81,3.67,AO,13.2343,-8.8368,2
Kigali,2023-12-16 15:00:00,292.4,292.4,292.4,1011,1011,93,0.31,RW,30.0588,-1.95,2
Jakarta,2023-12-15 21:00:00,301.33,301.33,301.33,1008,1008,71,0.84,ID,106.8451,-6.2146,2
Bucarest,2023-12-15 15:00:00,277.14,277.14,277.14,1024,1024,71,6.5,RO,26.1063,44.4323,2
Suva,2023-12-16 15:00:00,298.03,298.03,298.03,1008,1008,80,3.51,FJ,178.4415,-18.1416,2
Moroni,2023-12-16 09:00:00,301.9,301.9,301.9,1012,1012,71,1.22,KM,43.2551,-11.7022,2
Panamá,2023-12-16 15:00:00,300.57,300.57,300.57,1012,1012,80,3.12,PA,-80.0,9.0,2
Dili,2023-12-16 18:00:00,299.82,299.82,299.82,1007,1007,87,1.52,TL,125.5736,-8.5586,2
Harare,2023-12-15 09:00:00,297.68,297.68,297.68,1014,1014,63,3.31,ZW,31.0539,-17.8294,2
Bogotá,2023-12-15 06:00:00,285.83,285.83,285.83,1013,1013,96,0.52,CO,-74.0817,4.6097,2
Kigali,2023-12-15 09:00:00,298.12,298.12,298.12,1012,1012,60,1.14,RW,30.0588,-1.95,2
Tripoli,2023-12-16 00:00:00,289.05,289.05,289.05,1020,1020,63,8.41,LY,13.1875,32.8752,2
Libreville,2023-12-16 09:00:00,301.34,301.34,301.34,1011,1011,74,1.89,GA,9.4537,0.3925,2
Port Moresby,2023-12-16 06:00:00,302.47,302.47,302.47,1005,1005,67,3.09,PG,147.1797,-9.4431,2
Tripoli,2023-12-16 03:00:00,288.28,288.28,288.28,1020,1020,68,6.3,LY,13.1875,32.8752,2
Lusaka,2023-12-15 12:00:00,299.91,299.91,299.91,1010,1010,59,1.48,ZM,28.2871,-15.4067,2
Bogotá,2023-12-15 21:00:00,288.87,288.87,288.87,1010,1010,85,0.77,CO,-74.0817,4.6097,2
Alger,2023-12-15 03:00:00,284.78,284.78,284.78,1025,1025,72,5.6,DZ,3.042,36.7525,2
Singapour,2023-12-15 21:00:00,298.88,298.88,298.88,1008,1008,89,3.28,SG,103.8501,1.2897,2
Alger,2023-12-16 12:00:00,286.22,286.22,286.22,1035,1035,62,6.08,DZ,3.042,36.7525,2
Port-d'Espagne,2023-12-16 18:00:00,301.73,301.73,301.73,1010,1010,73,4.96,TT,-61.5166,10.6662,2
Alger,2023-12-16 03:00:00,285.23,285.23,285.23,1034,1034,65,3.65,DZ,3.042,36.7525,2
La Havane,2023-12-15 15:00:00,298.53,298.53,298.53,1016,1016,70,8.76,CU,-82.383,23.133,2
São Tomé,2023-12-16 18:00:00,300.27,300.27,300.27,1009,1009,82,3.08,ST,6.7273,0.3365,2
Bogotá,2023-12-16 00:00:00,286.28,286.28,286.28,1014,1014,96,1.13,CO,-74.0817,4.6097,2
Maseru,2023-12-15 15:00:00,290.81,290.81,290.81,1011,1011,78,4.77,LS,27.4833,-29.3167,2
Kigali,2023-12-16 15:00:00,292.4,292.4,292.4,1011,1011,93,0.31,RW,30.0588,-1.95,2
Athènes,2023-12-15 21:00:00,285.55,285.55,285.55,1017,1017,83,4.34,GR,23.7162,37.9795,2
Georgetown,2023-12-15 12:00:00,299.91,299.91,299.91,1009,1009,78,0.77,MY,100.3354,5.4112,2
Port-d'Espagne,2023-12-15 06:00:00,297.41,297.41,297.41,1008,1008,90,2.44,TT,-61.5166,10.6662,2
Suva,2023-12-15 15:00:00,296.7,296.7,296.7,1007,1007,88,2.26,FJ,178.4415,-18.1416,2
Singapour,2023-12-16 03:00:00,300.92,300.92,300.92,1011,1011,78,3.77,SG,103.8501,1.2897,2
Athènes,2023-12-16 15:00:00,281.66,281.66,281.66,1024,1024,79,9.82,GR,23.7162,37.9795,2
Kuala Lumpur,2023-12-15 15:00:00,297.85,297.85,297.85,1011,1011,94,0.3,MY,101.6865,3.1431,2
Colombo,2023-12-15 06:00:00,301.1,301.1,301.1,1011,1011,75,3.23,LK,79.8478,6.9319,2
Luanda,2023-12-16 03:00:00,298.95,298.95,298.95,1010,1010,83,2.97,AO,13.2343,-8.8368,2
Singapour,2023-12-16 15:00:00,299.96,299.96,299.96,1010,1010,84,4.55,SG,103.8501,1.2897,2
Colombo,2023-12-15 09:00:00,301.2,301.2,301.2,1008,1008,77,4.27,LK,79.8478,6.9319,2
Port-Louis,2023-12-11 00:00:00,298.3,298.3,298.3,1016,1016,85,4.46,MU,57.4989,-20.1619,2
Port-d'Espagne,2023-12-16 09:00:00,297.32,297.32,297.32,1010,1010,94,3.7,TT,-61.5166,10.6662,2
Panamá,2023-12-16 06:00:00,296.37,296.37,296.37,1010,1010,97,1.07,PA,-80.0,9.0,2
Colombo,2023-12-15 15:00:00,298.92,298.92,298.92,1011,1011,86,3.83,LK,79.8478,6.9319,2
Quito,2023-12-16 09:00:00,284.22,284.22,284.22,1014,1014,97,0.81,EC,-78.5249,-0.2299,2
Brazzaville,2023-12-16 18:00:00,298.86,298.86,298.86,1008,1008,85,0.87,CG,15.2832,-4.2658,2
Port-Louis,2023-12-16 12:00:00,301.85,301.85,301.85,1012,1012,66,5.13,MU,57.4989,-20.1619,2
Alger,2023-12-15 18:00:00,286.4,286.4,286.4,1033,1033,55,7.95,DZ,3.042,36.7525,2
Caracas,2023-12-15 18:00:00,299.68,299.68,299.68,1009,1009,61,0.68,VE,-66.8792,10.488,2
Georgetown,2023-12-16 03:00:00,300.72,300.72,300.72,1011,1011,79,1.56,MY,100.3354,5.4112,2
Port-d'Espagne,2023-12-16 18:00:00,301.73,301.73,301.73,1010,1010,73,4.96,TT,-61.5166,10.6662,2
São Tomé,2023-12-15 18:00:00,300.08,300.08,300.08,1010,1010,79,1.52,ST,6.7273,0.3365,2
Harare,2023-12-16 15:00:00,298.46,298.46,298.46,1009,1009,57,2.87,ZW,31.0539,-17.8294,2
Nairobi,2023-12-15 06:00:00,292.09,292.09,292.09,1016,1016,80,3.63,KE,36.8167,-1.2833,2
Kinshasa,2023-12-16 03:00:00,295.23,295.23,295.23,1010,1010,94,0.59,CD,15.3215,-4.3246,2
Pretoria,2023-12-16 15:00:00,298.09,298.09,298.09,1010,1010,53,3.84,ZA,28.1878,-25.7449,2
Athènes,2023-12-16 06:00:00,283.81,283.81,283.81,1021,1021,83,5.81,GR,23.7162,37.9795,2
Kuala Lumpur,2023-12-16 06:00:00,302.29,302.29,302.29,1009,1009,76,1.51,MY,101.6865,3.1431,2
Port-d'Espagne,2023-12-16 06:00:00,297.48,297.48,297.48,1010,1010,93,3.76,TT,-61.5166,10.6662,2
La Havane,2023-12-15 06:00:00,296.92,296.92,296.92,1015,1015,80,9.54,CU,-82.383,23.133,2
La Havane,2023-12-15 09:00:00,297.37,297.37,297.37,1014,1014,78,9.76,CU,-82.383,23.133,2
Montevideo,2023-12-15 06:00:00,295.27,295.27,295.27,1004,1004,96,4.56,UY,-56.1674,-34.8335,2
Libreville,2023-12-15 21:00:00,298.9,298.9,298.9,1011,1011,86,2.8,GA,9.4537,0.3925,2
Kuala Lumpur,2023-12-15 09:00:00,301.0,301.0,301.0,1007,1007,84,0.59,MY,101.6865,3.1431,2
Pretoria,2023-12-16 09:00:00,294.38,294.38,294.38,1015,1015,73,3.37,ZA,28.1878,-25.7449,2
Nuku'alofa,2023-12-15 21:00:00,299.23,299.23,299.23,1011,1011,81,7.59,TO,-175.2,-21.1333,2
Nuku'alofa,2023-12-15 06:00:00,299.02,299.02,299.02,1010,1010,79,8.91,TO,-175.2,-21.1333,2
Bujumbura,2023-12-16 03:00:00,293.79,293.79,293.79,1014,1014,96,0.99,BI,29.3644,-3.3822,2
Tripoli,2023-12-15 09:00:00,289.74,289.74,289.74,1020,1020,60,7.91,LY,13.1875,32.8752,2
Nairobi,2023-12-16 15:00:00,292.36,292.36,292.36,1012,1012,80,5.13,KE,36.8167,-1.2833,2
Kigali,2023-12-15 09:00:00,298.12,298.12,298.12,1012,1012,60,1.14,RW,30.0588,-1.95,2
Kinshasa,2023-12-15 03:00:00,295.54,295.54,295.54,1010,1010,96,0.56,CD,15.3215,-4.3246,2
Colombo,2023-12-16 00:00:00,296.67,296.67,296.67,1009,1009,91,4.78,LK,79.8478,6.9319,2
Tokyo,2023-12-15 09:00:00,290.48,290.48,290.48,1008,1008,77,8.16,JP,139.6917,35.6895,2
Moroni,2023-12-16 15:00:00,301.02,301.02,301.02,1011,1011,75,0.62,KM,43.2551,-11.7022,2
Colombo,2023-12-16 06:00:00,298.71,298.71,298.71,1010,1010,87,6.01,LK,79.8478,6.9319,2
Alger,2023-12-15 18:00:00,286.4,286.4,286.4,1033,1033,55,7.95,DZ,3.042,36.7525,2
Sofia,2023-12-15 06:00:00,276.36,276.36,276.36,1018,1018,98,1.18,BG,23.3242,42.6975,2
Tripoli,2023-12-16 18:00:00,287.86,287.86,287.86,1022,1022,76,4.23,LY,13.1875,32.8752,2
